case_number,member_state,directorate_general,LFN_258,RO_258,RF_258,date_LFN_258,date_RO_258,date_RF_258,LFN_close,year,election_id,election_date,LFN_election,incorrect,workload,daysbeforeED,out_eu_cont,out_left_cont,influence,support,distance,effectiveness,expenditures,pilot,length,commission,addressee,scope,bureaucracy_quality
20072055,Portugal,Taxation and Customs Union,1,0,0,3/28/07,NA,NA,12/11/07,2007,405,9/27/09,0,1,1.136580532,914,-0.7542,-2.2457,-0.305717242,0.920784092,0.393713276,-0.470076195,-0.139244016,0,NA,NA,NA,NA,-0.349056467
20090297,Slovenia,Internal Market and Services,1,0,0,6/3/09,NA,NA,10/29/09,2009,778,12/4/11,0,0,-0.492781508,914,-0.0513,-0.2363,-1.071680077,0.806528814,1.564348309,-0.035485548,-0.17195805,1,9.322865163,0,0,34,-0.349056467
20132230,Cyprus,Energy,1,0,0,11/20/13,NA,NA,12/16/14,2013,1004,5/22/16,0,0,-1.035902187,914,NA,-7.6316,-1.079296184,-2.913623042,0.685936569,0.270203514,0.02631466,1,8.651898894,0,0,0,1.027478538
20012076,France,Enterprise and Industry,1,1,0,12/14/04,7/5/05,NA,7/5/05,2004,171,6/17/07,0,1,-0.684471159,915,0.9586,4.2504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.349056467
20014519,France,Internal Market and Services,1,1,1,12/14/04,7/5/05,10/12/06,7/5/05,2004,171,6/17/07,0,1,-0.620574609,915,0.9586,4.2504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.349056467
20022235,Austria,"Employment, Social Affairs and Equal Opportunities",1,1,0,3/30/04,3/16/05,NA,3/16/05,2004,197,10/1/06,0,1,-1.163695288,915,-0.3956,2.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027478538
20024470,Austria,Internal Market and Services,1,0,0,3/30/04,NA,NA,12/14/04,2004,197,10/1/06,0,1,-0.492781508,915,-0.3956,2.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027478538
20025369,Austria,Environment,1,0,0,3/30/04,NA,NA,3/16/05,2004,197,10/1/06,0,1,-0.620574609,915,-0.3956,2.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027478538
20032169,Austria,Environment,1,0,0,3/30/04,NA,NA,7/5/05,2004,197,10/1/06,0,1,-0.780315985,915,-0.3956,2.744,-0.143861999,-0.847887614,-0.242766523,1.183819193,1.011052806,0,NA,NA,NA,NA,1.027478538
20032236,Austria,Internal Market and Services,1,0,0,3/30/04,NA,NA,12/12/06,2004,197,10/1/06,1,1,-1.099798738,915,-0.3956,2.744,-0.143861999,-0.847887614,-0.242766523,1.183819193,1.011052806,0,NA,NA,NA,NA,1.027478538
20042029,Austria,Mobility and Transport,1,0,0,3/30/04,NA,NA,10/12/06,2004,197,10/1/06,1,1,-0.972005637,915,-0.3956,2.744,-0.143861999,-0.847887614,-0.242766523,1.183819193,1.011052806,0,NA,NA,NA,NA,1.027478538
20044810,France,Environment,1,0,0,12/14/04,NA,NA,12/12/06,2004,171,6/17/07,0,1,-0.460833232,915,0.9586,4.2504,1.529551186,0.454622557,0.572224817,1.028318134,0.199547918,0,NA,NA,NA,NA,-0.349056467
20080345,Sweden,Energy,1,1,0,3/18/08,1/29/09,NA,1/29/09,2008,512,9/19/10,0,0,-0.492781508,915,-1.1427,4.446,-0.497207952,-0.066381511,0.310193306,1.234074152,0.887987843,1,8.050703381,0,0,0,1.027478538
20080346,Sweden,Taxation and Customs Union,1,0,0,3/18/08,NA,NA,10/29/09,2008,512,9/19/10,0,0,-0.492781508,915,-1.1427,4.446,-0.497207952,-0.066381511,0.310193306,1.234074152,0.887987843,1,10.83154874,0,0,34,1.027478538
20080347,Sweden,Health and Consumers,1,0,0,3/18/08,NA,NA,6/5/08,2008,512,9/19/10,0,0,0.433718475,915,-1.1427,4.446,-0.497207952,-0.066381511,0.310193306,1.234074152,0.887987843,1,6.942156706,1,0,1,1.027478538
20030958,Italy,Agriculture and Rural Development,1,1,0,10/6/03,7/7/04,NA,7/7/04,2003,107,4/9/06,0,0,-0.428884957,916,3.0054,3.8459,2.346657041,1.085311693,0.47802683,-0.636358644,0.274860149,0,8.292798858,0,0,2,-1.03732397
20030959,Italy,Agriculture and Rural Development,1,0,0,10/6/03,NA,NA,7/7/04,2003,107,4/9/06,0,0,0.018390897,916,3.0054,3.8459,2.346657041,1.085311693,0.47802683,-0.636358644,0.274860149,0,8.176110342,0,0,2,-1.03732397
20030960,Italy,Agriculture and Rural Development,1,0,0,10/6/03,NA,NA,10/13/04,2003,107,4/9/06,0,0,-0.396936682,916,3.0054,3.8459,2.346657041,1.085311693,0.47802683,-0.636358644,0.274860149,0,NA,NA,NA,NA,-1.03732397
20030961,Italy,Agriculture and Rural Development,1,0,0,10/6/03,NA,NA,7/7/04,2003,107,4/9/06,0,0,0.018390897,916,3.0054,3.8459,2.346657041,1.085311693,0.47802683,-0.636358644,0.274860149,0,NA,NA,NA,NA,-1.03732397
20030962,Italy,Agriculture and Rural Development,1,0,0,10/6/03,NA,NA,7/7/04,2003,107,4/9/06,0,0,0.018390897,916,3.0054,3.8459,2.346657041,1.085311693,0.47802683,-0.636358644,0.274860149,0,NA,NA,NA,NA,-1.03732397
20030963,Italy,Enterprise and Industry,1,0,0,10/6/03,NA,NA,7/7/04,2003,107,4/9/06,0,0,0.018390897,916,3.0054,3.8459,2.346657041,1.085311693,0.47802683,-0.636358644,0.274860149,0,NA,NA,NA,NA,-1.03732397
20030965,Italy,Health and Consumers,1,1,0,10/6/03,7/7/04,NA,7/7/04,2003,107,4/9/06,0,0,-0.428884957,916,3.0054,3.8459,2.346657041,1.085311693,0.47802683,-0.636358644,0.274860149,0,NA,NA,NA,NA,-1.03732397
20030966,Italy,Health and Consumers,1,0,0,10/6/03,NA,NA,12/16/03,2003,107,4/9/06,0,0,1.296321908,916,3.0054,3.8459,2.346657041,1.085311693,0.47802683,-0.636358644,0.274860149,0,NA,NA,NA,NA,-1.03732397
20030967,Italy,Health and Consumers,1,1,0,10/6/03,7/7/04,NA,7/7/04,2003,107,4/9/06,0,0,-0.428884957,916,3.0054,3.8459,2.346657041,1.085311693,0.47802683,-0.636358644,0.274860149,0,NA,NA,NA,NA,-1.03732397
20030968,Italy,Health and Consumers,1,0,0,10/6/03,NA,NA,7/7/04,2003,107,4/9/06,0,0,0.018390897,916,3.0054,3.8459,2.346657041,1.085311693,0.47802683,-0.636358644,0.274860149,0,NA,NA,NA,NA,-1.03732397
20030969,Italy,Health and Consumers,1,0,0,10/6/03,NA,NA,7/7/04,2003,107,4/9/06,0,0,0.018390897,916,3.0054,3.8459,2.346657041,1.085311693,0.47802683,-0.636358644,0.274860149,0,NA,NA,NA,NA,-1.03732397
20030970,Italy,Taxation and Customs Union,1,0,0,10/6/03,NA,NA,12/16/03,2003,107,4/9/06,0,0,1.296321908,916,3.0054,3.8459,2.346657041,1.085311693,0.47802683,-0.636358644,0.274860149,0,NA,NA,NA,NA,-1.03732397
20111063,Hungary,Home Affairs,1,0,0,9/30/11,NA,NA,1/24/13,2011,814,4/6/14,0,0,-0.780315985,919,3.0424,3.6689,-0.305717242,-1.039836481,-0.438690556,-0.834056043,-0.88174326,1,8.574329383,0,0,0,-0.349056467
20111064,Hungary,Internal Market and Services,1,0,0,9/30/11,NA,NA,4/26/12,2011,814,4/6/14,0,0,-0.14135048,919,3.0424,3.6689,-0.305717242,-1.039836481,-0.438690556,-0.834056043,-0.88174326,1,10.45507117,0,0,2,-0.349056467
20111065,Hungary,Environment,1,0,0,9/30/11,NA,NA,1/26/12,2011,814,4/6/14,0,0,0.210080549,919,3.0424,3.6689,-0.305717242,-1.039836481,-0.438690556,-0.834056043,-0.88174326,1,7.20489251,1,0,0,-0.349056467
20111066,Hungary,Enterprise and Industry,1,0,0,9/30/11,NA,NA,6/21/12,2011,814,4/6/14,0,0,-0.428884957,919,3.0424,3.6689,-0.305717242,-1.039836481,-0.438690556,-0.834056043,-0.88174326,1,7.167809184,0,0,8,-0.349056467
20074688,Greece,Enterprise and Industry,1,1,0,10/29/09,5/30/13,NA,5/30/13,2009,783,5/6/12,1,1,-1.099798738,920,-0.2666,-2.2397,-0.305717242,0.696843747,-0.220809159,-0.932899337,0.546872322,0,NA,NA,NA,NA,-0.349056467
20084732,Spain,Internal Market and Services,1,1,0,5/14/09,3/18/10,NA,3/18/10,2009,777,11/20/11,0,1,0.273977099,920,-1.3922,-3.8592,1.130463075,0.920784092,0.821380251,-0.410582565,-0.230185391,1,NA,NA,NA,NA,-0.349056467
20090204,Poland,Environment,1,0,0,4/2/09,NA,NA,11/20/09,2009,766,10/9/11,0,0,0.465666751,920,-3.8892,-1.4642,1.130463075,0.852230925,-1.385680279,-1.081863354,-1.520631478,0,8.755579972,0,0,0,-0.349056467
20090205,Poland,Health and Consumers,1,1,0,4/2/09,10/8/09,NA,10/8/09,2009,766,10/9/11,0,0,0.114235723,920,-3.8892,-1.4642,1.130463075,0.852230925,-1.385680279,-1.081863354,-1.520631478,0,7.171656823,0,0,9,-0.349056467
20090206,Poland,Environment,1,0,0,4/2/09,NA,NA,10/29/09,2009,766,10/9/11,0,0,0.593459852,920,-3.8892,-1.4642,1.130463075,0.852230925,-1.385680279,-1.081863354,-1.520631478,0,6.086774727,0,0,1,-0.349056467
20092037,Spain,"Employment, Social Affairs and Equal Opportunities",1,1,0,5/14/09,3/18/10,NA,3/18/10,2009,777,11/20/11,0,1,-0.524729783,920,-1.3922,-3.8592,1.130463075,0.920784092,0.821380251,-0.410582565,-0.230185391,1,8.752581469,0,0,0,-0.349056467
20092062,Spain,Environment,1,1,0,5/14/09,6/16/11,NA,6/16/11,2009,777,11/20/11,0,1,-0.492781508,920,-1.3922,-3.8592,1.130463075,0.920784092,0.821380251,-0.410582565,-0.230185391,1,NA,NA,NA,NA,-0.349056467
20092072,Spain,Environment,1,0,0,5/14/09,NA,NA,10/29/09,2009,777,11/20/11,0,1,2.031132239,920,-1.3922,-3.8592,1.130463075,0.920784092,0.821380251,-0.410582565,-0.230185391,1,NA,NA,NA,NA,-0.349056467
20092103,Spain,Environment,1,1,0,5/14/09,10/29/09,NA,10/29/09,2009,777,11/20/11,0,1,0.689304678,920,-1.3922,-3.8592,1.130463075,0.920784092,0.821380251,-0.410582565,-0.230185391,1,NA,NA,NA,NA,-0.349056467
20094042,Greece,Internal Market and Services,1,0,0,10/29/09,NA,NA,6/3/10,2009,783,5/6/12,0,1,0.976839155,920,-0.2666,-2.2397,-0.305717242,0.696843747,-0.220809159,-0.932899337,0.546872322,0,NA,NA,NA,NA,-0.349056467
20094507,Greece,Taxation and Customs Union,1,1,0,10/29/09,9/30/10,NA,9/30/10,2009,783,5/6/12,0,1,-0.077453929,920,-0.2666,-2.2397,-0.305717242,0.696843747,-0.220809159,-0.932899337,0.546872322,0,NA,NA,NA,NA,-0.349056467
20094531,Greece,Taxation and Customs Union,1,0,0,10/29/09,NA,NA,6/24/10,2009,783,5/6/12,0,1,0.880994329,920,-0.2666,-2.2397,-0.305717242,0.696843747,-0.220809159,-0.932899337,0.546872322,0,NA,NA,NA,NA,-0.349056467
20102081,Romania,Environment,1,1,0,6/3/10,11/24/10,NA,11/24/10,2010,787,12/9/12,0,1,-0.716419435,920,-0.885,2.155,-0.114226535,0.536886358,-1.268039816,-2.34744065,-1.744018669,0,NA,NA,NA,NA,-3.102126477
20112130,Hungary,Agriculture and Rural Development,1,0,0,9/29/11,NA,NA,12/16/14,2011,814,4/6/14,1,1,-1.131747013,920,3.0424,3.6689,-0.305717242,-1.039836481,-0.438690556,-0.834056043,-0.88174326,1,NA,NA,NA,NA,-0.349056467
20114062,Hungary,Taxation and Customs Union,1,1,1,9/29/11,6/21/12,2/21/13,6/21/12,2011,814,4/6/14,0,1,-1.195643564,920,3.0424,3.6689,-0.305717242,-1.039836481,-0.438690556,-0.834056043,-0.88174326,1,NA,NA,NA,NA,-0.349056467
20054572,Germany,Internal Market and Services,1,0,0,3/21/07,NA,NA,11/27/08,2007,93,9/27/09,0,1,0.050339172,921,8.5024,-6.2503,1.321953782,0.486614035,-0.855829894,0.733572747,-0.59241896,0,NA,NA,NA,NA,1.027478538
20054909,Germany,Taxation and Customs Union,1,1,0,3/21/07,1/31/08,NA,1/31/08,2007,93,9/27/09,0,1,-0.077453929,921,8.5024,-6.2503,1.321953782,0.486614035,-0.855829894,0.733572747,-0.59241896,0,NA,NA,NA,NA,1.027478538
20062519,Germany,"Justice, Fundamental Rights and Citizenship",1,1,0,3/21/07,10/8/09,NA,10/8/09,2007,93,9/27/09,1,1,-0.81226426,921,8.5024,-6.2503,1.321953782,0.486614035,-0.855829894,0.733572747,-0.59241896,0,8.951958169,0,0,12,1.027478538
20062536,Portugal,"Justice, Fundamental Rights and Citizenship",1,1,0,3/21/07,10/8/09,NA,10/8/09,2007,405,9/27/09,1,1,-0.620574609,921,-0.7542,-2.2457,-0.305717242,0.920784092,0.393713276,-0.470076195,-0.139244016,0,8.951958169,0,0,12,-0.349056467
20062547,Portugal,Taxation and Customs Union,1,1,1,3/21/07,2/28/08,1/27/11,2/28/08,2007,405,9/27/09,0,1,-1.099798738,921,-0.7542,-2.2457,-0.305717242,0.920784092,0.393713276,-0.470076195,-0.139244016,0,NA,NA,NA,NA,-0.349056467
20062565,Portugal,Energy,1,1,0,3/21/07,10/17/07,NA,10/17/07,2007,405,9/27/09,0,1,-0.077453929,921,-0.7542,-2.2457,-0.305717242,0.920784092,0.393713276,-0.470076195,-0.139244016,0,9.999161303,0,0,14,-0.349056467
20064104,Portugal,Taxation and Customs Union,1,1,1,3/21/07,5/6/08,11/27/08,5/6/08,2007,405,9/27/09,0,1,-1.099798738,921,-0.7542,-2.2457,-0.305717242,0.920784092,0.393713276,-0.470076195,-0.139244016,0,NA,NA,NA,NA,-0.349056467
20064143,Germany,Home Affairs,1,0,0,3/21/07,NA,NA,3/18/10,2007,93,9/27/09,1,1,-0.588626333,921,8.5024,-6.2503,1.321953782,0.486614035,-0.855829894,0.733572747,-0.59241896,0,NA,NA,NA,NA,1.027478538
20064937,Germany,Environment,1,0,0,3/21/07,NA,NA,1/29/09,2007,93,9/27/09,0,1,-0.077453929,921,8.5024,-6.2503,1.321953782,0.486614035,-0.855829894,0.733572747,-0.59241896,0,NA,NA,NA,NA,1.027478538
20065028,Germany,Environment,1,0,0,3/21/07,NA,NA,1/31/08,2007,93,9/27/09,0,1,0.529563301,921,8.5024,-6.2503,1.321953782,0.486614035,-0.855829894,0.733572747,-0.59241896,0,NA,NA,NA,NA,1.027478538
20065038,Germany,Internal Market and Services,1,0,0,3/21/07,NA,NA,10/17/07,2007,93,9/27/09,0,1,1.040735706,921,8.5024,-6.2503,1.321953782,0.486614035,-0.855829894,0.733572747,-0.59241896,0,NA,NA,NA,NA,1.027478538
20072004,Portugal,Budget,1,1,1,3/21/07,1/31/08,5/14/09,1/31/08,2007,405,9/27/09,0,1,-0.972005637,921,-0.7542,-2.2457,-0.305717242,0.920784092,0.393713276,-0.470076195,-0.139244016,0,NA,NA,NA,NA,-0.349056467
20072035,Portugal,Environment,1,1,1,3/21/07,6/26/08,11/27/08,6/26/08,2007,405,9/27/09,0,1,-0.940057362,921,-0.7542,-2.2457,-0.305717242,0.920784092,0.393713276,-0.470076195,-0.139244016,0,NA,NA,NA,NA,-0.349056467
20072045,Portugal,Mobility and Transport,1,0,0,3/21/07,NA,NA,10/17/07,2007,405,9/27/09,0,1,1.360218459,921,-0.7542,-2.2457,-0.305717242,0.920784092,0.393713276,-0.470076195,-0.139244016,0,NA,NA,NA,NA,-0.349056467
20072095,Germany,Environment,1,0,0,3/21/07,NA,NA,10/17/07,2007,93,9/27/09,0,1,1.040735706,921,8.5024,-6.2503,1.321953782,0.486614035,-0.855829894,0.733572747,-0.59241896,0,NA,NA,NA,NA,1.027478538
20072299,Hungary,Energy,1,0,0,10/17/07,NA,NA,4/3/08,2007,688,4/25/10,0,1,-0.173298755,921,-3.0424,-3.6689,-0.305717242,-0.162355945,1.864033842,-0.761593048,-0.660171568,0,NA,NA,NA,NA,-0.349056467
20072347,Hungary,Environment,1,0,0,10/17/07,NA,NA,4/3/08,2007,688,4/25/10,0,1,-0.173298755,921,-3.0424,-3.6689,-0.305717242,-0.162355945,1.864033842,-0.761593048,-0.660171568,0,NA,NA,NA,NA,-0.349056467
20074019,Germany,Internal Market and Services,1,1,1,3/21/07,1/31/08,11/27/08,1/31/08,2007,93,9/27/09,0,1,-0.844212536,921,8.5024,-6.2503,1.321953782,0.486614035,-0.855829894,0.733572747,-0.59241896,0,NA,NA,NA,NA,1.027478538
20074043,Germany,Taxation and Customs Union,1,0,0,3/21/07,NA,NA,6/5/08,2007,93,9/27/09,0,1,0.273977099,921,8.5024,-6.2503,1.321953782,0.486614035,-0.855829894,0.733572747,-0.59241896,0,NA,NA,NA,NA,1.027478538
20120263,Greece,Mobility and Transport,1,0,0,7/18/12,NA,NA,3/21/13,2012,851,1/25/15,0,0,-0.14135048,921,-1.8487,3.8418,-0.305717242,-2.639410375,-0.334321428,-1.434904347,0.115721736,0,8.456806041,0,0,1,-0.349056467
20140522,Malta,"Employment, Social Affairs and Equal Opportunities",1,0,0,11/25/14,NA,NA,9/29/16,2014,1010,6/3/17,0,0,-1.163695288,921,NA,-1.5038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.349056467
20052425,Lithuania,Taxation and Customs Union,1,0,0,4/4/06,NA,NA,3/21/07,2006,646,10/12/08,0,1,-0.908109086,922,0.6304,-4.2032,-0.734334295,1.131013804,0.905307321,-0.715078912,-1.46472042,0,NA,NA,NA,NA,-1.03732397
20062059,Lithuania,Energy,1,1,0,4/4/06,12/12/06,NA,12/12/06,2006,646,10/12/08,0,1,-1.099798738,922,0.6304,-4.2032,-0.734334295,1.131013804,0.905307321,-0.715078912,-1.46472042,0,NA,NA,NA,NA,-1.03732397
20062069,Lithuania,Energy,1,1,0,4/4/06,12/12/06,NA,12/12/06,2006,646,10/12/08,0,1,-1.099798738,922,0.6304,-4.2032,-0.734334295,1.131013804,0.905307321,-0.715078912,-1.46472042,0,NA,NA,NA,NA,-1.03732397
20062117,Lithuania,"Communication Networks, Content and Technology",1,1,1,4/4/06,10/12/06,3/21/07,10/12/06,2006,646,10/12/08,0,1,-1.163695288,922,0.6304,-4.2032,-0.734334295,1.131013804,0.905307321,-0.715078912,-1.46472042,0,NA,NA,NA,NA,-1.03732397
20062139,Lithuania,Environment,1,1,0,4/4/06,9/18/08,NA,9/18/08,2006,646,10/12/08,0,1,-1.195643564,922,0.6304,-4.2032,-0.734334295,1.131013804,0.905307321,-0.715078912,-1.46472042,0,8.960981174,0,0,0,-1.03732397
20040239,Austria,Health and Consumers,1,1,0,3/22/04,10/13/04,NA,10/13/04,2004,197,10/1/06,0,0,-0.908109086,923,-0.3956,2.744,-0.143861999,-0.847887614,-0.242766523,1.183819193,1.011052806,0,NA,NA,NA,NA,1.027478538
20040240,Austria,Health and Consumers,1,0,0,3/22/04,NA,NA,10/13/04,2004,197,10/1/06,0,0,-0.588626333,923,-0.3956,2.744,-0.143861999,-0.847887614,-0.242766523,1.183819193,1.011052806,0,NA,NA,NA,NA,1.027478538
20040241,Austria,Taxation and Customs Union,1,0,0,3/22/04,NA,NA,7/7/04,2004,197,10/1/06,0,0,0.657356402,923,-0.3956,2.744,-0.143861999,-0.847887614,-0.242766523,1.183819193,1.011052806,0,NA,NA,NA,NA,1.027478538
20060882,Luxembourg,Home Affairs,1,0,0,11/27/06,NA,NA,10/17/07,2006,172,6/7/09,0,0,0.242028824,923,NA,3.1579,-1.043045952,0.331226857,-1.301527255,0.65693525,1.915653191,0,7.576097341,0,0,0,1.027478538
20094225,Germany,Taxation and Customs Union,1,0,0,3/14/11,NA,NA,1/24/13,2011,800,9/22/13,0,1,-0.684471159,923,8.5024,-6.2503,1.321953782,-0.989564158,-1.127598221,0.592039625,-0.46552566,1,NA,NA,NA,NA,1.027478538
20104221,Germany,"Justice, Fundamental Rights and Citizenship",1,1,0,3/14/11,6/21/12,NA,6/21/12,2011,800,9/22/13,0,1,-0.972005637,923,8.5024,-6.2503,1.321953782,-0.989564158,-1.127598221,0.592039625,-0.46552566,1,7.238496841,0,0,0,1.027478538
20140257,Lithuania,Home Affairs,1,0,0,3/31/14,NA,NA,7/16/15,2014,1009,10/9/16,0,0,-1.067850463,923,-3.7793,-0.0715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.03732397
20071152,Netherlands,Internal Market and Services,1,1,1,11/27/07,6/5/08,11/27/08,6/5/08,2007,530,6/9/10,0,0,-0.301091856,925,-1.7686,-1.4106,-0.209971888,0.162129045,-0.906006478,0.888300355,0.700910838,0,10.53874075,0,0,15,1.027478538
20071154,Netherlands,Health and Consumers,1,0,0,11/27/07,NA,NA,5/6/08,2007,530,6/9/10,0,0,0.178132273,925,-1.7686,-1.4106,-0.209971888,0.162129045,-0.906006478,0.888300355,0.700910838,0,6.884486652,1,0,1,1.027478538
20122169,United Kingdom,Mobility and Transport,1,0,0,10/24/12,NA,NA,12/10/15,2012,856,5/7/15,1,1,-1.099798738,925,4.668,3.0699,1.321953782,-2.666831642,-0.062322576,0.558278695,1.15283211,1,8.403128235,0,1,0,1.027478538
20030315,Germany,Health and Consumers,1,1,1,3/7/03,7/9/03,7/7/04,7/9/03,2003,118,9/18/05,0,0,-1.131747013,926,0.5706,-2.6052,2.346657041,-0.153215522,1.124779773,0.352784327,-0.552033958,0,8.642062173,0,0,0,1.027478538
20030316,Germany,Health and Consumers,1,1,1,3/7/03,7/9/03,7/7/04,7/9/03,2003,118,9/18/05,0,0,-1.131747013,926,0.5706,-2.6052,2.346657041,-0.153215522,1.124779773,0.352784327,-0.552033958,0,8.642062173,0,0,0,1.027478538
20030317,Germany,Health and Consumers,1,1,0,3/7/03,7/9/03,NA,7/9/03,2003,118,9/18/05,0,0,-1.003953912,926,0.5706,-2.6052,2.346657041,-0.153215522,1.124779773,0.352784327,-0.552033958,0,NA,NA,NA,NA,1.027478538
20030318,Germany,Health and Consumers,1,0,0,3/7/03,NA,NA,7/9/03,2003,118,9/18/05,0,0,-0.428884957,926,0.5706,-2.6052,2.346657041,-0.153215522,1.124779773,0.352784327,-0.552033958,0,NA,NA,NA,NA,1.027478538
20030319,Germany,Health and Consumers,1,0,0,3/7/03,NA,NA,7/9/03,2003,118,9/18/05,0,0,-0.428884957,926,0.5706,-2.6052,2.346657041,-0.153215522,1.124779773,0.352784327,-0.552033958,0,NA,NA,NA,NA,1.027478538
20030320,Germany,Health and Consumers,1,0,0,3/7/03,NA,NA,12/16/03,2003,118,9/18/05,0,0,-0.844212536,926,0.5706,-2.6052,2.346657041,-0.153215522,1.124779773,0.352784327,-0.552033958,0,NA,NA,NA,NA,1.027478538
20030321,Germany,Health and Consumers,1,0,0,3/7/03,NA,NA,12/16/03,2003,118,9/18/05,0,0,-0.844212536,926,0.5706,-2.6052,2.346657041,-0.153215522,1.124779773,0.352784327,-0.552033958,0,NA,NA,NA,NA,1.027478538
20030322,Germany,Health and Consumers,1,0,0,3/7/03,NA,NA,7/9/03,2003,118,9/18/05,0,0,-0.428884957,926,0.5706,-2.6052,2.346657041,-0.153215522,1.124779773,0.352784327,-0.552033958,0,NA,NA,NA,NA,1.027478538
20030323,Germany,Health and Consumers,1,0,0,3/7/03,NA,NA,7/9/03,2003,118,9/18/05,0,0,-0.428884957,926,0.5706,-2.6052,2.346657041,-0.153215522,1.124779773,0.352784327,-0.552033958,0,NA,NA,NA,NA,1.027478538
20030324,Germany,Health and Consumers,1,0,0,3/7/03,NA,NA,7/9/03,2003,118,9/18/05,0,0,-0.428884957,926,0.5706,-2.6052,2.346657041,-0.153215522,1.124779773,0.352784327,-0.552033958,0,NA,NA,NA,NA,1.027478538
20030325,Germany,Mobility and Transport,1,1,0,3/7/03,7/9/03,NA,7/9/03,2003,118,9/18/05,0,0,-1.067850463,926,0.5706,-2.6052,2.346657041,-0.153215522,1.124779773,0.352784327,-0.552033958,0,10.38455475,0,0,0,1.027478538
20122015,Latvia,Environment,1,0,0,3/22/12,NA,NA,2/21/13,2012,831,10/4/14,0,1,-0.908109086,926,-0.4,4.4,-1.071680077,-0.715351491,0.906755779,-0.58126707,-1.581982841,0,8.491465043,0,0,0,-1.03732397
20150529,Slovenia,Home Affairs,1,0,0,11/20/15,NA,NA,12/8/16,2015,1025,6/3/18,0,0,-1.195643564,926,0.704,-3.6996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.349056467
20150530,Slovenia,Environment,1,0,0,11/20/15,NA,NA,7/22/16,2015,1025,6/3/18,0,0,-0.876160811,926,0.704,-3.6996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.349056467
20084839,Bulgaria,Taxation and Customs Union,1,1,0,10/28/10,10/27/11,NA,10/27/11,2010,799,5/12/13,0,1,-0.652522884,927,0.7402,4.5018,-0.497207952,0.897933037,0.576616095,-1.756977924,-2.26715299,0,NA,NA,NA,NA,-1.725591472
20100406,Romania,"Employment, Social Affairs and Equal Opportunities",1,0,0,5/27/10,NA,NA,9/30/10,2010,787,12/9/12,0,0,0.050339172,927,-0.885,2.155,-0.114226535,0.536886358,-1.268039816,-2.34744065,-1.744018669,0,8.561592779,0,0,0,-3.102126477
20100407,Romania,Environment,1,0,0,5/27/10,NA,NA,1/27/11,2010,787,12/9/12,0,0,-0.556678058,927,-0.885,2.155,-0.114226535,0.536886358,-1.268039816,-2.34744065,-1.744018669,0,8.043984431,0,0,16,-3.102126477
20100408,Romania,Environment,1,0,0,5/27/10,NA,NA,11/24/10,2010,787,12/9/12,0,0,-0.428884957,927,-0.885,2.155,-0.114226535,0.536886358,-1.268039816,-2.34744065,-1.744018669,0,6.950814768,1,0,1,-3.102126477
20100409,Romania,Environment,1,0,0,5/27/10,NA,NA,11/24/10,2010,787,12/9/12,0,0,-0.428884957,927,-0.885,2.155,-0.114226535,0.536886358,-1.268039816,-2.34744065,-1.744018669,0,7.089243155,1,0,1,-3.102126477
20100410,Romania,Health and Consumers,1,0,0,5/27/10,NA,NA,9/30/10,2010,787,12/9/12,0,0,0.050339172,927,-0.885,2.155,-0.114226535,0.536886358,-1.268039816,-2.34744065,-1.744018669,0,8.435332165,1,0,1,-3.102126477
20100411,Romania,Health and Consumers,1,0,0,5/27/10,NA,NA,9/30/10,2010,787,12/9/12,0,0,0.050339172,927,-0.885,2.155,-0.114226535,0.536886358,-1.268039816,-2.34744065,-1.744018669,0,6.618738984,1,0,1,-3.102126477
20100412,Romania,Health and Consumers,1,0,0,5/27/10,NA,NA,9/30/10,2010,787,12/9/12,0,0,0.050339172,927,-0.885,2.155,-0.114226535,0.536886358,-1.268039816,-2.34744065,-1.744018669,0,6.905753276,1,0,1,-3.102126477
20110377,Austria,Mobility and Transport,1,0,0,3/17/11,NA,NA,1/26/12,2011,802,9/29/13,0,0,-0.524729783,927,0.3956,-2.744,-0.497207952,-2.00872124,-0.946096348,0.697460289,1.006231013,1,9.692149047,0,0,2,1.027478538
